unique_id,disease,location,event,start_date,end_date,duration,total,mean,median,variance,skewness,excess_kurtosis
147,SMALLPOX,ALABAMA,CASES,1931-10-17 00:00:00,1932-04-09 00:00:00,17,292.0,15.35958904109589,13.0,24.011106680427847,0.02543740301251324,1.101081102355078
148,SMALLPOX,ALABAMA,CASES,1932-02-13 00:00:00,1932-10-29 00:00:00,29,263.0,11.787072243346007,11.0,38.8291864852752,0.43366110087994036,0.028036813101587565
149,SMALLPOX,ALABAMA,CASES,1932-09-03 00:00:00,1933-05-13 00:00:00,28,82.0,27.14634146341463,29.0,72.27126710291492,-1.0639441268642897,0.8140604972267207
150,SMALLPOX,ALABAMA,CASES,1933-03-18 00:00:00,1933-09-02 00:00:00,16,51.0,5.96078431372549,8.0,18.54748173779316,0.8471954074772489,1.830392931546296
151,SMALLPOX,ALABAMA,CASES,1934-08-11 00:00:00,1935-03-23 00:00:00,24,26.0,21.76923076923077,21.0,18.331360946745562,0.35003020731525086,0.3692279864849599
152,SMALLPOX,ALABAMA,CASES,1935-01-26 00:00:00,1935-09-07 00:00:00,24,32.0,10.28125,10.0,37.3271484375,0.6671200111132504,1.382729767405408
153,SMALLPOX,ALABAMA,CASES,1935-09-21 00:00:00,1936-08-01 00:00:00,37,11.0,22.09090909090909,22.0,27.17355371900826,0.14085262550152777,-0.6198763031239451
154,SMALLPOX,ALABAMA,CASES,1936-11-14 00:00:00,1937-04-24 00:00:00,15,9.0,13.555555555555555,13.0,11.802469135802468,2.2043518034454292,3.4193466500936616
155,SMALLPOX,ALABAMA,CASES,1937-02-27 00:00:00,1937-07-24 00:00:00,13,9.0,12.444444444444443,10.0,16.469135802469136,0.6343619993103989,-1.1649141696018548
156,SMALLPOX,ALABAMA,CASES,1937-05-29 00:00:00,1937-12-25 00:00:00,22,35.0,14.57142857142857,13.0,33.6734693877551,0.010975284941140136,1.0762803305785118
157,SMALLPOX,ALABAMA,CASES,1937-10-30 00:00:00,1938-04-02 00:00:00,14,21.0,12.904761904761903,12.0,26.94331065759637,0.5630607018361309,-0.8714566745810877
158,SMALLPOX,ALABAMA,CASES,1938-02-05 00:00:00,1938-09-17 00:00:00,24,59.0,14.203389830508476,12.0,38.53490376328641,0.5219307095409802,1.485749099415659
159,SMALLPOX,ALABAMA,CASES,1938-07-23 00:00:00,1939-01-14 00:00:00,17,7.0,8.142857142857142,8.0,14.122448979591837,-0.53132120162721,-0.5534180894784333
160,SMALLPOX,ALABAMA,CASES,1938-11-19 00:00:00,1939-09-16 00:00:00,35,22.0,19.09090909090909,18.0,26.355371900826448,0.47968546462325173,-0.37666520054975017
161,SMALLPOX,ALABAMA,CASES,1939-07-22 00:00:00,1939-11-18 00:00:00,9,2.0,13.5,10.0,12.25,0.0,-2.0
162,SMALLPOX,ALABAMA,CASES,1939-09-23 00:00:00,1940-03-09 00:00:00,16,4.0,8.75,8.0,24.1875,-0.6564925534214973,-1.1794563627987096
163,SMALLPOX,ALABAMA,CASES,1940-01-13 00:00:00,1940-11-30 00:00:00,38,51.0,18.705882352941178,18.0,19.658592848904267,0.6008476680859214,-0.018869214960618663
164,SMALLPOX,ALABAMA,CASES,1940-10-05 00:00:00,1941-06-07 00:00:00,27,7.0,22.42857142857143,21.0,37.102040816326536,0.7159046965028008,0.41732110504779696
165,SMALLPOX,ALABAMA,CASES,1941-11-08 00:00:00,1942-10-24 00:00:00,42,12.0,18.66666666666667,16.0,34.22222222222223,0.4991325248183467,-0.7981320627424551
166,SMALLPOX,ALABAMA,CASES,1942-08-29 00:00:00,1943-04-17 00:00:00,25,11.0,22.636363636363637,21.0,17.68595041322314,1.5018684441478254,0.9633391562581877
167,SMALLPOX,ALABAMA,CASES,1943-02-20 00:00:00,1943-10-23 00:00:00,27,7.0,10.571428571428573,11.0,17.38775510204082,0.5872356759578194,0.28659988097599376
168,SMALLPOX,ALABAMA,CASES,1943-08-28 00:00:00,1944-04-22 00:00:00,26,5.0,20.000000000000004,22.0,8.4,-0.39432317676706313,-1.7244897959183656
169,SMALLPOX,ALABAMA,CASES,1944-02-26 00:00:00,1944-08-12 00:00:00,16,3.0,11.333333333333332,12.0,0.8888888888888888,-0.7071067811865438,-1.5000000000000036
170,SMALLPOX,ALABAMA,CASES,1944-06-17 00:00:00,1944-10-21 00:00:00,10,2.0,14.0,10.0,16.0,0.0,-2.0
171,SMALLPOX,ALABAMA,CASES,1944-08-26 00:00:00,1944-12-16 00:00:00,8,2.0,4.0,0.0,16.0,0.0,-2.0
172,SMALLPOX,ALABAMA,CASES,1944-10-21 00:00:00,1945-05-12 00:00:00,21,4.0,8.0,9.0,22.5,-0.9838197164968291,-0.8103703703703702
173,SMALLPOX,ALABAMA,CASES,1945-09-01 00:00:00,1946-04-13 00:00:00,24,6.0,20.166666666666664,19.0,26.805555555555557,0.8341007663529121,-0.4849032188783582
174,SMALLPOX,ALABAMA,CASES,1947-03-08 00:00:00,1948-01-03 00:00:00,35,4.0,12.25,12.0,0.1875,1.1547005383792517,-0.6666666666666661
175,COVID-19,DOMINICA,CASES,2020-06-20 00:00:00,2021-01-23 00:00:00,23,95.0,21.936842105263157,21.0,29.806537396121882,-0.06503890302471067,-0.6402335885777366
176,COVID-19,DOMINICA,CASES,2020-11-28 00:00:00,2021-06-26 00:00:00,22,120.0,12.691666666666663,12.0,63.27993055555554,0.2216101872916521,-0.7618201953042174
177,COVID-19,DOMINICA,CASES,2021-05-01 00:00:00,2022-01-01 00:00:00,27,6723.0,23.408299866131195,22.0,36.55543906997916,0.27955843259787266,-0.7273231940388003
178,COVID-19,DOMINICA,CASES,2021-11-06 00:00:00,2022-05-07 00:00:00,18,7637.0,11.511981144428441,12.0,38.31742225026644,0.2293667873868387,-0.06397855036430267
179,COVID-19,DOMINICA,CASES,2022-03-12 00:00:00,2022-09-10 00:00:00,18,3604.0,8.833795782463929,10.0,17.201843416674777,-0.9802275985485718,-0.12663965286093948
180,COVID-19,ESTONIA,CASES,2020-06-13 00:00:00,2021-07-31 00:00:00,51,131626.0,36.55503471958428,38.0,64.75536617758902,-0.2286740231539476,0.6252884131873677
181,COVID-19,ESTONIA,CASES,2021-06-05 00:00:00,2022-01-01 00:00:00,22,112699.0,20.393064712197976,21.0,34.48974719721606,-0.6812413831182109,0.7416744812857066
182,COVID-19,ESTONIA,CASES,2021-11-06 00:00:00,2022-07-09 00:00:00,27,389468.0,13.652289790175317,14.0,32.09859702970493,0.029216822537244613,1.8718768041218103
183,COVID-19,ESTONIA,CASES,2022-05-14 00:00:00,2023-05-06 00:00:00,43,46209.0,17.883897076327127,14.0,150.4915083168754,0.8403811529536553,0.05327429740126055
184,ILI,ILLINOIS,PERCENT_UNWEIGHTED,2011-06-25 00:00:00,2012-08-11 00:00:00,51,109.319943,30.69297025703718,33.0,226.6707803733039,-0.17016617068396458,-0.7754571030105999
185,ILI,ILLINOIS,PERCENT_UNWEIGHTED,2013-07-13 00:00:00,2014-08-30 00:00:00,51,103.206495,28.533423695863323,27.0,203.81204155116993,0.10182127353510607,-0.667908052586045
186,ILI,ILLINOIS,PERCENT_UNWEIGHTED,2014-07-05 00:00:00,2015-03-28 00:00:00,30,88.933686,22.962402975178605,24.0,86.57136521934707,-0.4650500829760078,-0.33490111502765085
187,ILI,ILLINOIS,PERCENT_UNWEIGHTED,2015-01-31 00:00:00,2015-09-05 00:00:00,23,54.95580700000001,12.276467926310316,10.0,75.88781344954467,0.5324529232216791,-0.7980463985738737
188,ILI,ILLINOIS,PERCENT_UNWEIGHTED,2016-07-16 00:00:00,2017-09-02 00:00:00,51,103.93600200000002,29.01259633788877,30.0,168.80332903040355,0.0009422992621174168,-0.2523383985425194
189,ILI,ILLINOIS,PERCENT_UNWEIGHTED,2018-07-14 00:00:00,2019-08-31 00:00:00,51,83.604742,29.659074302268642,30.0,157.44235184809176,-0.08050455691645644,-0.15940260283622498
190,ILI,ILLINOIS,PERCENT_UNWEIGHTED,2019-07-06 00:00:00,2020-08-01 00:00:00,48,140.383426,29.98714961551088,31.0,108.08609252170938,-0.3230734686904423,0.4642137258851067
191,ILI,ILLINOIS,PERCENT_UNWEIGHTED,2020-06-06 00:00:00,2020-10-10 00:00:00,10,13.946224,9.572584019875201,9.0,28.130933158426892,-0.07648379566763319,-1.0506470775725838
192,ILI,ILLINOIS,PERCENT_UNWEIGHTED,2020-08-15 00:00:00,2021-04-03 00:00:00,25,27.747481,14.97337668237344,14.0,76.55327626160262,0.23768366161690963,-0.7495081600645563
193,ILI,ILLINOIS,PERCENT_UNWEIGHTED,2021-02-06 00:00:00,2021-11-13 00:00:00,32,36.375357,23.37222911654173,25.0,123.4702384651671,-0.3961419050564651,-0.9062817615211185
194,ILI,ILLINOIS,PERCENT_UNWEIGHTED,2021-09-18 00:00:00,2022-03-26 00:00:00,19,46.861645,14.396872132849794,15.0,54.31283688241453,-0.12712483356763582,-0.7527021796209303
195,ILI,ILLINOIS,PERCENT_UNWEIGHTED,2022-01-29 00:00:00,2022-08-20 00:00:00,21,53.282352,14.556392217821012,14.0,61.509109765634804,0.06602780271214928,-0.9063549963590107
196,ILI,ILLINOIS,PERCENT_UNWEIGHTED,2022-06-25 00:00:00,2023-08-12 00:00:00,51,131.170699,25.492562245170323,24.0,173.5134434585967,0.34905528640603195,-0.24191835675089113
197,ILI,ILLINOIS,PERCENT_UNWEIGHTED,2024-06-15 00:00:00,2025-05-31 00:00:00,42,96.63603399999998,28.187627608972445,30.0,115.87920524032151,-0.7696216260148504,-0.0654989261643486
198,SMALLPOX,IOWA,CASES,1928-08-18 00:00:00,1929-02-16 00:00:00,18,628.5,18.429594272076372,17.0,21.04058798176512,0.20497181394115585,-1.0376630848306911
199,SMALLPOX,IOWA,CASES,1928-12-22 00:00:00,1929-10-05 00:00:00,33,1279.0,16.982017200938234,16.0,93.12477435154152,0.241380202222168,-0.6437647776499746
200,SMALLPOX,IOWA,CASES,1929-08-10 00:00:00,1930-04-05 00:00:00,26,2097.0,23.02861230329042,23.0,50.464608136291176,-0.48355330789083156,0.0026184117878829127
201,SMALLPOX,IOWA,CASES,1930-02-08 00:00:00,1930-10-25 00:00:00,29,2327.0,12.451654490760635,12.0,60.799446123854985,0.5048175925709388,0.08349188563981969
202,SMALLPOX,IOWA,CASES,1930-08-30 00:00:00,1931-10-10 00:00:00,50,1985.0,30.311838790931997,31.0,113.9475928405104,-0.25355995558649086,0.1603799933094585
203,SMALLPOX,IOWA,CASES,1931-08-15 00:00:00,1932-04-23 00:00:00,28,1281.0,20.780640124902423,21.0,62.18841520304261,0.03698906351733848,-0.2988351704731258
204,SMALLPOX,IOWA,CASES,1932-02-27 00:00:00,1932-10-15 00:00:00,25,544.0,10.047794117647058,9.0,42.44624513408304,0.9502455903219102,1.0711859243914041
205,SMALLPOX,IOWA,CASES,1932-08-20 00:00:00,1933-02-18 00:00:00,18,449.0,18.89532293986637,19.0,25.897728681901377,-0.9341585169870763,1.427598151613763
206,SMALLPOX,IOWA,CASES,1932-12-24 00:00:00,1933-10-21 00:00:00,35,745.0,12.00268456375839,11.0,56.40267735687581,0.4392316974891001,-0.3925937048505568
207,SMALLPOX,IOWA,CASES,1933-08-26 00:00:00,1934-02-17 00:00:00,17,96.0,17.40625,15.0,17.470377604166664,0.24971504718881266,-1.070855614712878
208,SMALLPOX,IOWA,CASES,1933-12-23 00:00:00,1934-09-29 00:00:00,32,160.0,13.15,12.0,61.44000000000001,0.6542112511844455,0.3683262715737019
209,SMALLPOX,IOWA,CASES,1934-08-04 00:00:00,1935-01-05 00:00:00,14,20.0,14.299999999999995,14.0,31.20999999999999,-0.23007899392019587,-0.8445179326494014
210,SMALLPOX,IOWA,CASES,1934-11-10 00:00:00,1935-10-12 00:00:00,40,158.0,28.006329113924053,30.0,120.49995994231693,-0.38036420580936237,-0.035707023508060765
211,SMALLPOX,IOWA,CASES,1937-08-21 00:00:00,1938-04-16 00:00:00,26,1057.0,22.353831598864716,22.0,51.98643990730804,-0.2443629047504286,-0.4968158076894631
212,SMALLPOX,IOWA,CASES,1938-02-19 00:00:00,1938-10-15 00:00:00,26,764.0,9.485602094240841,8.0,45.673876469943266,0.7300853564141968,0.39381786776715
213,SMALLPOX,IOWA,CASES,1938-08-20 00:00:00,1939-04-22 00:00:00,27,691.0,25.78871201157743,25.0,39.61382337726528,-0.6167481267406449,0.28653521456707187
214,SMALLPOX,IOWA,CASES,1939-02-25 00:00:00,1939-10-21 00:00:00,26,693.0,9.878787878787879,9.0,46.72123835760198,0.9525876966202892,0.970404422833175
215,SMALLPOX,IOWA,CASES,1939-08-26 00:00:00,1940-03-23 00:00:00,22,233.0,17.4206008583691,18.0,53.565584188325445,-0.36279627082558025,-0.3474667861133933
216,SMALLPOX,IOWA,CASES,1940-01-27 00:00:00,1940-11-02 00:00:00,32,287.0,12.843205574912893,12.0,50.83604268596196,0.503905385496071,0.4418360914508348
217,SMALLPOX,IOWA,CASES,1940-09-07 00:00:00,1941-04-05 00:00:00,22,54.0,20.07407407407408,20.0,41.29080932784637,-0.646130757022324,0.3616606523847068
218,SMALLPOX,IOWA,CASES,1941-02-08 00:00:00,1941-10-18 00:00:00,28,83.0,12.542168674698795,13.0,36.9711133691392,0.08278743212335307,0.4861977020187491
219,SMALLPOX,IOWA,CASES,1941-08-23 00:00:00,1942-02-21 00:00:00,18,15.0,15.399999999999999,15.0,30.37333333333333,0.02083712474596265,-0.32242482777970904
220,SMALLPOX,IOWA,CASES,1941-12-27 00:00:00,1942-04-18 00:00:00,8,11.0,9.454545454545455,9.0,19.33884297520661,-0.23529495164166558,-0.9515713346482566
221,SMALLPOX,IOWA,CASES,1942-02-21 00:00:00,1942-09-19 00:00:00,22,12.0,8.083333333333336,7.0,30.576388888888893,0.3397230308054623,-0.8691518888309862
222,SMALLPOX,IOWA,CASES,1942-07-25 00:00:00,1943-01-02 00:00:00,15,8.5,15.882352941176471,13.0,15.868512110726645,0.6786041444734859,-1.1800528124714118
223,SMALLPOX,IOWA,CASES,1942-11-07 00:00:00,1943-03-13 00:00:00,10,10.0,9.8,10.0,26.96,-0.310148708307945,-0.868317938874164
224,SMALLPOX,IOWA,CASES,1943-01-16 00:00:00,1943-08-07 00:00:00,21,20.0,12.8,15.0,59.260000000000005,0.06239552741017168,-0.5526580554935099
225,SMALLPOX,IOWA,CASES,1943-06-12 00:00:00,1943-10-09 00:00:00,9,3.0,10.0,7.0,24.666666666666664,0.6856675374889222,-1.5
226,SMALLPOX,IOWA,CASES,1943-08-14 00:00:00,1944-08-12 00:00:00,44,28.0,28.07142857142857,29.0,53.20918367346938,-1.0329009782381062,0.6350292740594279
227,SMALLPOX,IOWA,CASES,1944-06-17 00:00:00,1944-11-11 00:00:00,13,2.0,16.5,12.0,20.25,0.0,-2.0
228,SMALLPOX,IOWA,CASES,1944-12-09 00:00:00,1945-06-30 00:00:00,21,8.0,19.75,19.0,27.9375,0.4602862189722034,-0.8552467606564265
229,SMALLPOX,IOWA,CASES,1945-05-05 00:00:00,1945-11-03 00:00:00,18,3.0,7.666666666666666,7.0,0.8888888888888888,0.7071067811865493,-1.4999999999999982
230,SMALLPOX,IOWA,CASES,1945-12-15 00:00:00,1946-07-27 00:00:00,24,15.0,17.933333333333334,19.0,60.46222222222222,-0.11480421965971276,-0.00967799999325658
231,SMALLPOX,IOWA,CASES,1946-06-01 00:00:00,1946-11-09 00:00:00,15,3.0,5.333333333333333,7.0,9.555555555555554,-0.6520121170440462,-1.499999999999999
232,SMALLPOX,IOWA,CASES,1947-01-11 00:00:00,1947-05-24 00:00:00,11,2.0,14.5,11.0,12.25,0.0,-2.0
233,SMALLPOX,IOWA,CASES,1947-03-29 00:00:00,1947-09-27 00:00:00,18,2.0,3.5,0.0,12.25,0.0,-2.0
234,ILI,KENTUCKY,PERCENT_UNWEIGHTED,2011-07-30 00:00:00,2012-01-14 00:00:00,16,5.6185554,15.694561790740732,16.0,31.87482391330851,-0.6211357330317337,0.14419340251874946
235,ILI,KENTUCKY,PERCENT_UNWEIGHTED,2011-11-19 00:00:00,2012-08-11 00:00:00,30,10.18939738,12.449181469650366,13.0,50.87313383116245,0.4055425710571636,0.5707625060832897
236,ILI,KENTUCKY,PERCENT_UNWEIGHTED,2012-06-16 00:00:00,2013-07-13 00:00:00,48,22.27236368,32.42342561505803,32.0,53.23629739046003,-0.40312938675981713,2.0607240867990697
237,ILI,KENTUCKY,PERCENT_UNWEIGHTED,2015-07-04 00:00:00,2016-08-13 00:00:00,50,29.919147339999995,32.89902745971771,35.0,63.51557471566752,-0.6680613483272541,0.12361994587378788
238,ILI,KENTUCKY,PERCENT_UNWEIGHTED,2017-07-01 00:00:00,2018-08-11 00:00:00,50,154.9461303,29.89994719732604,30.0,52.717755037416325,0.031035010318903596,2.297966336957927
239,ILI,KENTUCKY,PERCENT_UNWEIGHTED,2019-06-29 00:00:00,2020-07-11 00:00:00,46,161.523657,29.51646599977612,31.0,77.06224358502728,-0.49144449336476803,1.2676169711544407
240,ILI,KENTUCKY,PERCENT_UNWEIGHTED,2020-05-16 00:00:00,2021-04-17 00:00:00,40,46.669345,25.163646779272344,26.0,149.9506338993278,-0.12410413234284862,-0.8065908236320585
241,ILI,KENTUCKY,PERCENT_UNWEIGHTED,2021-02-20 00:00:00,2021-11-13 00:00:00,30,50.078333,23.189228303585907,26.0,105.58776558235044,-0.5534039490530837,-0.7138256329710009
242,ILI,KENTUCKY,PERCENT_UNWEIGHTED,2021-09-18 00:00:00,2022-04-09 00:00:00,21,70.41907,14.950607839609356,15.0,62.42794312190344,-0.038332757991313415,-0.8148311687684169
243,ILI,KENTUCKY,PERCENT_UNWEIGHTED,2022-02-12 00:00:00,2022-08-13 00:00:00,18,45.64084999999999,11.760428651087786,11.0,54.030752481031136,0.2618472900634195,-0.9789892798709987
244,ILI,KENTUCKY,PERCENT_UNWEIGHTED,2024-06-15 00:00:00,2024-11-30 00:00:00,16,29.010769,11.699901095348423,12.0,44.8566764612897,0.09337528064708249,-0.8376208772555804
245,ILI,KENTUCKY,PERCENT_UNWEIGHTED,2024-10-05 00:00:00,2025-05-31 00:00:00,26,64.935398,16.125906797398855,17.0,38.344786863377244,-0.3877686791036831,-0.04367846084448246
246,INFLUENZA,PA,HOSPITALIZATIONS,2021-02-20 00:00:00,2021-08-14 00:00:00,17,304.0,12.838815789473689,13.0,52.70757228185597,-0.03391895640841213,-1.1014192330677357
247,INFLUENZA,PA,HOSPITALIZATIONS,2021-06-19 00:00:00,2022-03-05 00:00:00,29,1288.0,25.61102484472049,28.0,82.57618280062496,-1.0386983522027529,0.4641230114181534
248,INFLUENZA,PA,HOSPITALIZATIONS,2022-01-08 00:00:00,2022-09-03 00:00:00,26,2734.0,14.744696415508413,15.0,56.43664890198421,0.2710756444718024,0.10651539606427685
249,INFLUENZA,PA,HOSPITALIZATIONS,2024-08-24 00:00:00,2025-05-31 00:00:00,32,39006.0,24.240270727580373,24.0,22.872434567531066,-0.9237674841704044,3.6919575967147145
250,POLIOMYELITIS,TENNESSEE,CASES,1928-02-04 00:00:00,1928-07-07 00:00:00,14,7.0,10.428571428571427,9.0,31.10204081632653,0.0877390752034156,-0.5171585343170677
251,POLIOMYELITIS,TENNESSEE,CASES,1928-05-12 00:00:00,1929-03-02 00:00:00,34,25.0,15.239999999999998,15.0,29.062399999999997,-0.057053156154757256,1.4126355841497213
252,POLIOMYELITIS,TENNESSEE,CASES,1929-04-06 00:00:00,1930-03-01 00:00:00,39,96.5,22.269430051813472,20.0,62.11393594458912,1.0312047737806314,0.6896275103730756
253,POLIOMYELITIS,TENNESSEE,CASES,1930-01-04 00:00:00,1930-08-30 00:00:00,26,37.5,16.813333333333333,15.0,56.79182222222222,0.25333415606983695,0.12463138761207482
254,POLIOMYELITIS,TENNESSEE,CASES,1930-07-05 00:00:00,1931-04-11 00:00:00,32,32.0,12.84375,14.0,43.7568359375,0.07551845741752776,0.2618221093469648
255,POLIOMYELITIS,TENNESSEE,CASES,1931-02-14 00:00:00,1931-07-11 00:00:00,13,4.0,12.75,11.0,6.1875,1.0659491980021947,-0.7450260177532906
256,POLIOMYELITIS,TENNESSEE,CASES,1931-05-16 00:00:00,1932-03-19 00:00:00,36,46.0,20.67391304347826,19.0,57.08931947069943,0.853917526866548,1.3607482045656587
257,POLIOMYELITIS,TENNESSEE,CASES,1932-01-23 00:00:00,1932-07-30 00:00:00,19,11.0,15.636363636363637,15.0,38.77685950413223,-0.10170711704466676,-0.5182456725601399
258,POLIOMYELITIS,TENNESSEE,CASES,1932-06-04 00:00:00,1932-10-15 00:00:00,11,26.0,12.34615384615385,13.0,25.14940828402368,-0.9072738149038516,0.3689601003032177
259,POLIOMYELITIS,TENNESSEE,CASES,1932-08-20 00:00:00,1933-03-18 00:00:00,22,43.0,10.604651162790693,10.0,53.5413737155219,0.6659215335668961,-0.10640442788774696
260,POLIOMYELITIS,TENNESSEE,CASES,1933-03-04 00:00:00,1934-01-27 00:00:00,39,113.0,24.398230088495577,24.0,54.85911191166105,-0.02130291315375423,1.8476623811510624
261,POLIOMYELITIS,TENNESSEE,CASES,1933-12-02 00:00:00,1934-04-07 00:00:00,10,6.0,9.833333333333334,8.0,16.138888888888893,0.6617924778710895,-0.849677539763185
262,POLIOMYELITIS,TENNESSEE,CASES,1934-02-10 00:00:00,1934-06-23 00:00:00,11,5.0,9.4,9.0,24.240000000000002,0.6037025445630114,-0.5556808156063138
263,POLIOMYELITIS,TENNESSEE,CASES,1934-04-28 00:00:00,1935-02-09 00:00:00,33,54.0,20.240740740740744,19.0,37.108710562414274,0.5695936015488913,1.203040839191412
264,POLIOMYELITIS,TENNESSEE,CASES,1934-12-15 00:00:00,1935-04-27 00:00:00,11,3.0,5.666666666666666,8.0,16.222222222222225,-0.674555484545765,-1.5000000000000013
265,POLIOMYELITIS,TENNESSEE,CASES,1935-03-02 00:00:00,1935-11-23 00:00:00,30,83.0,24.939759036144572,22.0,46.00841921904484,0.4927465858748564,-0.43101251225228365
266,POLIOMYELITIS,TENNESSEE,CASES,1935-09-28 00:00:00,1936-05-09 00:00:00,24,28.0,7.67857142857143,8.0,24.71811224489796,0.8106197573591734,1.5060682597564732
267,POLIOMYELITIS,TENNESSEE,CASES,1936-03-14 00:00:00,1937-04-10 00:00:00,48,416.0,26.375,26.0,42.52283653846154,0.637623221151653,0.969492904740334
268,POLIOMYELITIS,TENNESSEE,CASES,1937-02-13 00:00:00,1937-10-23 00:00:00,28,106.0,22.528301886792452,21.0,39.343538625845504,-0.1359909167911412,1.5101067673375521
269,POLIOMYELITIS,TENNESSEE,CASES,1937-08-28 00:00:00,1938-04-02 00:00:00,23,46.0,8.891304347826086,8.0,46.096880907372395,0.8357784551745153,0.4110933644185182
270,POLIOMYELITIS,TENNESSEE,CASES,1938-02-05 00:00:00,1938-06-04 00:00:00,9,6.0,10.333333333333332,10.0,29.555555555555554,-0.07007306736970974,-1.2588331731584592
271,POLIOMYELITIS,TENNESSEE,CASES,1938-04-09 00:00:00,1938-10-15 00:00:00,19,19.5,15.153846153846153,15.0,54.642998027613416,-0.22241419814167826,-0.6608575315686167
272,POLIOMYELITIS,TENNESSEE,CASES,1938-08-20 00:00:00,1939-02-04 00:00:00,16,12.5,9.24,7.0,46.3424,0.510400499477018,-0.6799776314428563
273,POLIOMYELITIS,TENNESSEE,CASES,1938-12-10 00:00:00,1939-04-08 00:00:00,9,4.5,7.888888888888889,7.0,33.4320987654321,0.29849535599428734,-0.8569668295045703
274,POLIOMYELITIS,TENNESSEE,CASES,1939-02-11 00:00:00,1939-06-17 00:00:00,10,5.0,8.4,9.0,21.84,-0.7825563291628125,-0.480839673147365
275,POLIOMYELITIS,TENNESSEE,CASES,1939-04-22 00:00:00,1940-02-03 00:00:00,33,34.0,16.147058823529413,16.0,37.419550173010386,0.047233171418235555,0.6287433384878183
276,POLIOMYELITIS,TENNESSEE,CASES,1939-12-09 00:00:00,1940-04-13 00:00:00,10,4.0,13.75,10.0,14.1875,0.026315021164756598,-1.964990587824332
277,POLIOMYELITIS,TENNESSEE,CASES,1940-04-06 00:00:00,1940-07-27 00:00:00,8,7.0,7.571428571428573,9.0,23.95918367346939,-0.34694354795615606,-0.9484646036062445
278,POLIOMYELITIS,TENNESSEE,CASES,1940-06-01 00:00:00,1941-04-12 00:00:00,37,53.0,18.330188679245285,16.0,96.6928622285511,0.6632553355388556,0.40653862261463747
279,POLIOMYELITIS,TENNESSEE,CASES,1942-04-04 00:00:00,1943-05-15 00:00:00,50,145.5,21.398625429553263,19.0,62.93388127206812,1.3336065598533888,2.939086233286308
280,POLIOMYELITIS,TENNESSEE,CASES,1943-04-17 00:00:00,1943-11-27 00:00:00,24,16.5,16.3030303030303,17.0,46.87786960514234,0.23969195098256743,0.7532435159399911
281,POLIOMYELITIS,TENNESSEE,CASES,1943-11-20 00:00:00,1944-06-03 00:00:00,20,8.0,10.25,10.0,33.8125,-0.36047665816260427,-0.6221449291207839
282,POLIOMYELITIS,TENNESSEE,CASES,1944-04-08 00:00:00,1945-03-03 00:00:00,39,126.5,22.07509881422925,22.0,30.907403646362226,0.26161777966261046,0.4254331368396369
283,POLIOMYELITIS,TENNESSEE,CASES,1946-01-05 00:00:00,1946-05-18 00:00:00,11,9.0,4.333333333333333,5.0,9.777777777777777,-0.2010870392899505,-1.3589876033057848
284,POLIOMYELITIS,TENNESSEE,CASES,1946-03-23 00:00:00,1947-05-10 00:00:00,51,186.0,26.2741935483871,24.0,73.6721297259799,1.0612411103592594,1.1164130114378912
