unique_id,disease,location,event,start_date,end_date,duration,total,PE
215,SMALLPOX,IOWA,CASES,1939-08-26 00:00:00,1940-03-23 00:00:00,22,233.0,0.9905067102106487
216,SMALLPOX,IOWA,CASES,1940-01-27 00:00:00,1940-11-02 00:00:00,32,287.0,0.9568748005293182
217,SMALLPOX,IOWA,CASES,1940-09-07 00:00:00,1941-04-05 00:00:00,22,54.0,0.8630904820137993
218,SMALLPOX,IOWA,CASES,1941-02-08 00:00:00,1941-10-18 00:00:00,28,83.0,0.8725391319223
219,SMALLPOX,IOWA,CASES,1941-08-23 00:00:00,1942-02-21 00:00:00,18,15.0,0.8004143330916859
220,SMALLPOX,IOWA,CASES,1941-12-27 00:00:00,1942-04-18 00:00:00,8,11.0,0.7376859800003025
221,SMALLPOX,IOWA,CASES,1942-02-21 00:00:00,1942-09-19 00:00:00,22,12.0,0.47873562453360613
222,SMALLPOX,IOWA,CASES,1942-07-25 00:00:00,1943-01-02 00:00:00,15,8.5,0.6339047329065955
223,SMALLPOX,IOWA,CASES,1942-11-07 00:00:00,1943-03-13 00:00:00,10,10.0,0.8364625232144501
224,SMALLPOX,IOWA,CASES,1943-01-16 00:00:00,1943-08-07 00:00:00,21,20.0,0.818219383064233
225,SMALLPOX,IOWA,CASES,1943-06-12 00:00:00,1943-10-09 00:00:00,9,3.0,0.2586360316689621
226,SMALLPOX,IOWA,CASES,1943-08-14 00:00:00,1944-08-12 00:00:00,44,28.0,0.6253790637658146
227,SMALLPOX,IOWA,CASES,1944-06-17 00:00:00,1944-11-11 00:00:00,13,2.0,0.22011754268409778
228,SMALLPOX,IOWA,CASES,1944-12-09 00:00:00,1945-06-30 00:00:00,21,8.0,0.45396481885638557
229,SMALLPOX,IOWA,CASES,1945-05-05 00:00:00,1945-11-03 00:00:00,18,3.0,0.3072808810259215
230,SMALLPOX,IOWA,CASES,1945-12-15 00:00:00,1946-07-27 00:00:00,24,15.0,0.6086941204336774
231,SMALLPOX,IOWA,CASES,1946-06-01 00:00:00,1946-11-09 00:00:00,15,3.0,0.37012750014725343
232,SMALLPOX,IOWA,CASES,1947-01-11 00:00:00,1947-05-24 00:00:00,11,2.0,0.31067055212602135
233,SMALLPOX,IOWA,CASES,1947-03-29 00:00:00,1947-09-27 00:00:00,18,2.0,0.2474141753296146
234,ILI,KENTUCKY,PERCENT_UNWEIGHTED,2011-07-30 00:00:00,2012-01-14 00:00:00,16,5.6185554,0.938156111797267
235,ILI,KENTUCKY,PERCENT_UNWEIGHTED,2011-11-19 00:00:00,2012-08-11 00:00:00,30,10.18939738,0.986238261487513
236,ILI,KENTUCKY,PERCENT_UNWEIGHTED,2012-06-16 00:00:00,2013-07-13 00:00:00,48,22.27236368,0.9421500999077097
237,ILI,KENTUCKY,PERCENT_UNWEIGHTED,2015-07-04 00:00:00,2016-08-13 00:00:00,50,29.919147339999995,0.9742504691447456
238,ILI,KENTUCKY,PERCENT_UNWEIGHTED,2017-07-01 00:00:00,2018-08-11 00:00:00,50,154.9461303,0.91415534312105
239,ILI,KENTUCKY,PERCENT_UNWEIGHTED,2019-06-29 00:00:00,2020-07-11 00:00:00,46,161.523657,0.9093885774171047
240,ILI,KENTUCKY,PERCENT_UNWEIGHTED,2020-05-16 00:00:00,2021-04-17 00:00:00,40,46.669345,0.9747919891178636
241,ILI,KENTUCKY,PERCENT_UNWEIGHTED,2021-02-20 00:00:00,2021-11-13 00:00:00,30,50.078333,0.9187561608963171
242,ILI,KENTUCKY,PERCENT_UNWEIGHTED,2021-09-18 00:00:00,2022-04-09 00:00:00,21,70.41907,0.8757609339601583
243,ILI,KENTUCKY,PERCENT_UNWEIGHTED,2022-02-12 00:00:00,2022-08-13 00:00:00,18,45.64084999999999,0.9820988001732522
244,ILI,KENTUCKY,PERCENT_UNWEIGHTED,2024-06-15 00:00:00,2024-11-30 00:00:00,16,29.010769,0.910378659741176
245,ILI,KENTUCKY,PERCENT_UNWEIGHTED,2024-10-05 00:00:00,2025-05-31 00:00:00,26,64.935398,0.7236336216409576
246,INFLUENZA,PA,HOSPITALIZATIONS,2021-02-20 00:00:00,2021-08-14 00:00:00,17,304.0,0.9253826944330393
247,INFLUENZA,PA,HOSPITALIZATIONS,2021-06-19 00:00:00,2022-03-05 00:00:00,29,1288.0,0.9122437109676744
248,INFLUENZA,PA,HOSPITALIZATIONS,2022-01-08 00:00:00,2022-09-03 00:00:00,26,2734.0,0.9098926977891945
249,INFLUENZA,PA,HOSPITALIZATIONS,2024-08-24 00:00:00,2025-05-31 00:00:00,32,39006.0,0.9264839268647486
250,POLIOMYELITIS,TENNESSEE,CASES,1928-02-04 00:00:00,1928-07-07 00:00:00,14,7.0,0.6594938440088666
251,POLIOMYELITIS,TENNESSEE,CASES,1928-05-12 00:00:00,1929-03-02 00:00:00,34,25.0,0.5855012750063212
252,POLIOMYELITIS,TENNESSEE,CASES,1929-04-06 00:00:00,1930-03-01 00:00:00,39,96.5,0.8015900826205996
253,POLIOMYELITIS,TENNESSEE,CASES,1930-01-04 00:00:00,1930-08-30 00:00:00,26,37.5,0.8438941248774443
254,POLIOMYELITIS,TENNESSEE,CASES,1930-07-05 00:00:00,1931-04-11 00:00:00,32,32.0,0.8525900701274682
255,POLIOMYELITIS,TENNESSEE,CASES,1931-02-14 00:00:00,1931-07-11 00:00:00,13,4.0,0.46103575887406284
256,POLIOMYELITIS,TENNESSEE,CASES,1931-05-16 00:00:00,1932-03-19 00:00:00,36,46.0,0.7854528217317656
257,POLIOMYELITIS,TENNESSEE,CASES,1932-01-23 00:00:00,1932-07-30 00:00:00,19,11.0,0.7571369376771083
258,POLIOMYELITIS,TENNESSEE,CASES,1932-06-04 00:00:00,1932-10-15 00:00:00,11,26.0,0.8851266815829532
259,POLIOMYELITIS,TENNESSEE,CASES,1932-08-20 00:00:00,1933-03-18 00:00:00,22,43.0,0.9611628450594525
260,POLIOMYELITIS,TENNESSEE,CASES,1933-03-04 00:00:00,1934-01-27 00:00:00,39,113.0,0.934252023815105
261,POLIOMYELITIS,TENNESSEE,CASES,1933-12-02 00:00:00,1934-04-07 00:00:00,10,6.0,0.6715923991839725
262,POLIOMYELITIS,TENNESSEE,CASES,1934-02-10 00:00:00,1934-06-23 00:00:00,11,5.0,0.6501279507138497
263,POLIOMYELITIS,TENNESSEE,CASES,1934-04-28 00:00:00,1935-02-09 00:00:00,33,54.0,0.8402664303706878
264,POLIOMYELITIS,TENNESSEE,CASES,1934-12-15 00:00:00,1935-04-27 00:00:00,11,3.0,0.31067055212602135
265,POLIOMYELITIS,TENNESSEE,CASES,1935-03-02 00:00:00,1935-11-23 00:00:00,30,83.0,0.7693368614322812
266,POLIOMYELITIS,TENNESSEE,CASES,1935-09-28 00:00:00,1936-05-09 00:00:00,24,28.0,0.7402044498237693
267,POLIOMYELITIS,TENNESSEE,CASES,1936-03-14 00:00:00,1937-04-10 00:00:00,48,416.0,0.9269528973999595
268,POLIOMYELITIS,TENNESSEE,CASES,1937-02-13 00:00:00,1937-10-23 00:00:00,28,106.0,0.9530359931761483
269,POLIOMYELITIS,TENNESSEE,CASES,1937-08-28 00:00:00,1938-04-02 00:00:00,23,46.0,0.8227924316657983
270,POLIOMYELITIS,TENNESSEE,CASES,1938-02-05 00:00:00,1938-06-04 00:00:00,9,6.0,0.5142952760645766
271,POLIOMYELITIS,TENNESSEE,CASES,1938-04-09 00:00:00,1938-10-15 00:00:00,19,19.5,0.8911455320689251
272,POLIOMYELITIS,TENNESSEE,CASES,1938-08-20 00:00:00,1939-02-04 00:00:00,16,12.5,0.8729915472647084
273,POLIOMYELITIS,TENNESSEE,CASES,1938-12-10 00:00:00,1939-04-08 00:00:00,9,4.5,0.647512271542988
274,POLIOMYELITIS,TENNESSEE,CASES,1939-02-11 00:00:00,1939-06-17 00:00:00,10,5.0,0.6715923991839724
275,POLIOMYELITIS,TENNESSEE,CASES,1939-04-22 00:00:00,1940-02-03 00:00:00,33,34.0,0.7360468752617346
276,POLIOMYELITIS,TENNESSEE,CASES,1939-12-09 00:00:00,1940-04-13 00:00:00,10,4.0,0.24766565595511136
277,POLIOMYELITIS,TENNESSEE,CASES,1940-04-06 00:00:00,1940-07-27 00:00:00,8,7.0,0.6724542145549579
278,POLIOMYELITIS,TENNESSEE,CASES,1940-06-01 00:00:00,1941-04-12 00:00:00,37,53.0,0.9287761234922552
279,POLIOMYELITIS,TENNESSEE,CASES,1942-04-04 00:00:00,1943-05-15 00:00:00,50,145.5,0.9121030015601357
280,POLIOMYELITIS,TENNESSEE,CASES,1943-04-17 00:00:00,1943-11-27 00:00:00,24,16.5,0.745834093833261
281,POLIOMYELITIS,TENNESSEE,CASES,1943-11-20 00:00:00,1944-06-03 00:00:00,20,8.0,0.5920755354596067
282,POLIOMYELITIS,TENNESSEE,CASES,1944-04-08 00:00:00,1945-03-03 00:00:00,39,126.5,0.86928023398325
283,POLIOMYELITIS,TENNESSEE,CASES,1946-01-05 00:00:00,1946-05-18 00:00:00,11,9.0,0.5863874558148543
284,POLIOMYELITIS,TENNESSEE,CASES,1946-03-23 00:00:00,1947-05-10 00:00:00,51,186.0,0.8971284463954144
285,POLIOMYELITIS,TENNESSEE,CASES,1948-03-13 00:00:00,1949-03-12 00:00:00,44,415.4285714285714,0.8033876560122747
286,POLIOMYELITIS,TENNESSEE,CASES,1949-01-15 00:00:00,1949-05-14 00:00:00,9,22.5,0.384296765904041
287,POLIOMYELITIS,TENNESSEE,CASES,1949-03-19 00:00:00,1950-04-15 00:00:00,48,580.5714285714286,0.8526626223247586
288,POLIOMYELITIS,TENNESSEE,CASES,1950-02-18 00:00:00,1950-06-10 00:00:00,8,26.0,0.6014051502998049
289,POLIOMYELITIS,TENNESSEE,CASES,1950-04-15 00:00:00,1951-04-28 00:00:00,46,592.5,0.896601718448674
290,POLIOMYELITIS,TENNESSEE,CASES,1951-03-03 00:00:00,1952-04-19 00:00:00,51,742.1666666666666,0.9263026433628531
291,POLIOMYELITIS,TENNESSEE,CASES,1953-02-21 00:00:00,1954-01-30 00:00:00,41,623.8333333333333,0.8843091787708381
292,POLIOMYELITIS,TENNESSEE,CASES,1953-12-05 00:00:00,1954-05-01 00:00:00,13,38.5,0.6464119282150146
293,POLIOMYELITIS,TENNESSEE,CASES,1954-03-06 00:00:00,1955-03-26 00:00:00,47,611.0,0.8841863000515328
294,POLIOMYELITIS,TENNESSEE,CASES,1955-01-29 00:00:00,1956-02-11 00:00:00,46,270.5,0.7996107458668414
295,POLIOMYELITIS,TENNESSEE,CASES,1955-12-17 00:00:00,1956-05-12 00:00:00,13,31.0,0.3953357522990231
296,POLIOMYELITIS,TENNESSEE,CASES,1956-03-17 00:00:00,1956-11-17 00:00:00,27,148.5,0.9261051555755686
297,POLIOMYELITIS,TENNESSEE,CASES,1956-09-22 00:00:00,1957-03-09 00:00:00,16,76.0,0.9423383283068836
298,POLIOMYELITIS,TENNESSEE,CASES,1957-01-12 00:00:00,1957-06-01 00:00:00,12,28.5,0.7887003205245375
299,POLIOMYELITIS,TENNESSEE,CASES,1957-04-06 00:00:00,1957-09-28 00:00:00,17,127.0,0.7604639036695917
300,POLIOMYELITIS,TENNESSEE,CASES,1957-08-03 00:00:00,1958-04-05 00:00:00,27,109.5,0.8001664470943921
301,POLIOMYELITIS,TENNESSEE,CASES,1958-02-08 00:00:00,1959-02-28 00:00:00,47,163.66666666666669,0.6286321444063164
302,POLIOMYELITIS,TENNESSEE,CASES,1959-01-03 00:00:00,1959-06-06 00:00:00,14,40.0,0.21236456400117684
303,POLIOMYELITIS,TENNESSEE,CASES,1960-05-21 00:00:00,1961-06-17 00:00:00,48,100.5,0.7457043802831158
304,POLIOMYELITIS,TENNESSEE,CASES,1961-04-22 00:00:00,1962-04-21 00:00:00,44,71.5,0.42496478557508005
305,POLIOMYELITIS,TENNESSEE,CASES,1962-02-24 00:00:00,1963-03-30 00:00:00,49,65.0,0.26583317931807665
306,POLIOMYELITIS,TENNESSEE,CASES,1963-02-02 00:00:00,1963-09-14 00:00:00,24,38.91666666666666,0.418562078664061
307,POLIOMYELITIS,TENNESSEE,CASES,1963-07-20 00:00:00,1964-07-18 00:00:00,44,61.5,0.46283515063853503
308,SMALLPOX,MARYLAND,CASES,1928-04-14 00:00:00,1928-11-03 00:00:00,21,7.0,0.31178730548052225
309,POLIOMYELITIS,WEST VIRGINIA,CASES,1928-03-31 00:00:00,1929-03-23 00:00:00,43,184.0,0.9021077254497073
310,POLIOMYELITIS,WEST VIRGINIA,CASES,1929-01-26 00:00:00,1929-06-15 00:00:00,12,7.0,0.42050424407961656
311,POLIOMYELITIS,WEST VIRGINIA,CASES,1929-04-20 00:00:00,1930-04-12 00:00:00,43,53.5,0.666728029387711
312,POLIOMYELITIS,WEST VIRGINIA,CASES,1930-05-03 00:00:00,1931-02-21 00:00:00,34,41.0,0.8160897207360437
313,POLIOMYELITIS,WEST VIRGINIA,CASES,1930-12-27 00:00:00,1931-05-02 00:00:00,10,9.0,0.688770655028573
314,POLIOMYELITIS,WEST VIRGINIA,CASES,1931-03-07 00:00:00,1931-07-04 00:00:00,9,9.0,0.6587405158255597
315,POLIOMYELITIS,WEST VIRGINIA,CASES,1931-05-09 00:00:00,1932-02-27 00:00:00,34,75.0,0.8250271536957238
316,POLIOMYELITIS,WEST VIRGINIA,CASES,1932-01-02 00:00:00,1932-06-25 00:00:00,17,6.0,0.49246735860978763
317,POLIOMYELITIS,WEST VIRGINIA,CASES,1932-04-30 00:00:00,1933-01-21 00:00:00,30,38.0,0.7543272234012425
318,POLIOMYELITIS,WEST VIRGINIA,CASES,1932-11-26 00:00:00,1933-06-03 00:00:00,19,8.0,0.38644760560160657
319,POLIOMYELITIS,WEST VIRGINIA,CASES,1933-04-08 00:00:00,1934-04-21 00:00:00,46,96.0,0.8779284254670148
320,POLIOMYELITIS,WEST VIRGINIA,CASES,1934-04-14 00:00:00,1935-05-25 00:00:00,50,84.0,0.8210437744580028
321,POLIOMYELITIS,WEST VIRGINIA,CASES,1935-03-30 00:00:00,1936-02-01 00:00:00,36,39.0,0.7365626855242897
322,POLIOMYELITIS,WEST VIRGINIA,CASES,1935-12-07 00:00:00,1936-04-18 00:00:00,11,2.0,0.381601949140712
323,POLIOMYELITIS,WEST VIRGINIA,CASES,1936-02-22 00:00:00,1937-01-23 00:00:00,40,61.0,0.7631699541291125
324,POLIOMYELITIS,WEST VIRGINIA,CASES,1936-11-28 00:00:00,1937-04-03 00:00:00,10,8.0,0.773184348446285
325,POLIOMYELITIS,WEST VIRGINIA,CASES,1937-02-06 00:00:00,1937-07-03 00:00:00,13,10.0,0.5635592969107387
326,POLIOMYELITIS,WEST VIRGINIA,CASES,1937-05-08 00:00:00,1938-02-12 00:00:00,32,57.0,0.812749183629995
327,POLIOMYELITIS,WEST VIRGINIA,CASES,1937-12-18 00:00:00,1938-05-07 00:00:00,12,8.0,0.629881584579236
328,POLIOMYELITIS,WEST VIRGINIA,CASES,1938-03-12 00:00:00,1938-08-06 00:00:00,13,4.5,0.5102724987193741
329,POLIOMYELITIS,WEST VIRGINIA,CASES,1938-06-11 00:00:00,1938-12-10 00:00:00,18,8.5,0.49954871232734266
330,POLIOMYELITIS,WEST VIRGINIA,CASES,1938-10-15 00:00:00,1939-07-15 00:00:00,31,10.5,0.632838911969685
331,POLIOMYELITIS,WEST VIRGINIA,CASES,1939-05-20 00:00:00,1940-04-06 00:00:00,38,61.0,0.8864929602295524
332,POLIOMYELITIS,WEST VIRGINIA,CASES,1940-02-10 00:00:00,1940-06-29 00:00:00,12,16.0,0.9128976932016456
333,POLIOMYELITIS,WEST VIRGINIA,CASES,1940-05-04 00:00:00,1941-04-26 00:00:00,43,655.5,0.9484061732401652
334,POLIOMYELITIS,WEST VIRGINIA,CASES,1941-03-01 00:00:00,1941-06-28 00:00:00,9,7.0,0.5789796802736301
335,POLIOMYELITIS,WEST VIRGINIA,CASES,1941-05-03 00:00:00,1942-03-14 00:00:00,37,40.0,0.7838474551213709
336,POLIOMYELITIS,WEST VIRGINIA,CASES,1942-01-17 00:00:00,1942-07-04 00:00:00,16,5.0,0.6043110295029194
337,POLIOMYELITIS,WEST VIRGINIA,CASES,1942-05-09 00:00:00,1943-02-13 00:00:00,32,51.0,0.8323364015227256
338,POLIOMYELITIS,WEST VIRGINIA,CASES,1942-12-19 00:00:00,1943-04-24 00:00:00,10,7.0,0.688770655028573
339,POLIOMYELITIS,WEST VIRGINIA,CASES,1943-02-27 00:00:00,1943-07-24 00:00:00,13,6.0,0.5721158053839831
340,POLIOMYELITIS,WEST VIRGINIA,CASES,1943-05-29 00:00:00,1944-03-18 00:00:00,34,27.0,0.8420832808293923
341,POLIOMYELITIS,WEST VIRGINIA,CASES,1944-01-22 00:00:00,1944-06-17 00:00:00,13,2.5,0.46103575887406284
342,POLIOMYELITIS,WEST VIRGINIA,CASES,1944-04-22 00:00:00,1945-05-19 00:00:00,48,221.0,0.8848147960932156
343,POLIOMYELITIS,WEST VIRGINIA,CASES,1945-03-24 00:00:00,1946-01-19 00:00:00,35,60.0,0.7379333768864977
344,POLIOMYELITIS,WEST VIRGINIA,CASES,1945-11-24 00:00:00,1946-05-18 00:00:00,17,3.0,0.45496408686309525
345,POLIOMYELITIS,WEST VIRGINIA,CASES,1948-04-03 00:00:00,1949-02-26 00:00:00,39,187.5,0.8625217341392916
346,POLIOMYELITIS,WEST VIRGINIA,CASES,1949-01-01 00:00:00,1949-06-18 00:00:00,16,58.0,0.8010148863805254
347,POLIOMYELITIS,WEST VIRGINIA,CASES,1949-04-23 00:00:00,1950-03-25 00:00:00,40,373.1666666666666,0.8660533499594928
348,POLIOMYELITIS,WEST VIRGINIA,CASES,1950-01-28 00:00:00,1950-06-03 00:00:00,10,24.333333333333336,0.6701148133786818
349,POLIOMYELITIS,WEST VIRGINIA,CASES,1950-04-08 00:00:00,1951-02-10 00:00:00,36,397.0,0.8993717185822877
350,POLIOMYELITIS,WEST VIRGINIA,CASES,1950-12-16 00:00:00,1951-05-05 00:00:00,12,50.5,0.7620269403244948
351,POLIOMYELITIS,WEST VIRGINIA,CASES,1951-03-10 00:00:00,1951-07-14 00:00:00,10,35.0,0.8893176305330712
352,POLIOMYELITIS,WEST VIRGINIA,CASES,1951-05-19 00:00:00,1952-05-17 00:00:00,44,308.0,0.9414650144862414
353,POLIOMYELITIS,WEST VIRGINIA,CASES,1952-03-22 00:00:00,1953-04-25 00:00:00,49,720.5,0.933452151544315
354,POLIOMYELITIS,WEST VIRGINIA,CASES,1954-03-13 00:00:00,1955-04-09 00:00:00,48,415.25,0.8793732267677608
355,POLIOMYELITIS,WEST VIRGINIA,CASES,1955-02-12 00:00:00,1955-07-09 00:00:00,13,36.0,0.6907161309803218
356,POLIOMYELITIS,WEST VIRGINIA,CASES,1955-05-14 00:00:00,1956-03-24 00:00:00,37,194.25,0.8629523497524915
357,POLIOMYELITIS,WEST VIRGINIA,CASES,1956-01-28 00:00:00,1957-01-19 00:00:00,43,134.0,0.8336471997934384
358,POLIOMYELITIS,WEST VIRGINIA,CASES,1956-11-24 00:00:00,1957-06-08 00:00:00,20,43.0,0.5181186243094391
359,POLIOMYELITIS,WEST VIRGINIA,CASES,1957-04-13 00:00:00,1958-03-01 00:00:00,38,74.0,0.639741895602328
360,POLIOMYELITIS,WEST VIRGINIA,CASES,1958-01-04 00:00:00,1958-06-14 00:00:00,15,28.0,0.3059104136773395
361,POLIOMYELITIS,WEST VIRGINIA,CASES,1958-04-19 00:00:00,1959-03-07 00:00:00,38,236.75,0.9547721951654042
362,POLIOMYELITIS,WEST VIRGINIA,CASES,1959-01-10 00:00:00,1959-05-30 00:00:00,12,30.0,0.4093974450039776
363,POLIOMYELITIS,WEST VIRGINIA,CASES,1959-04-04 00:00:00,1960-01-23 00:00:00,34,211.50000000000003,0.6007355075677847
364,POLIOMYELITIS,WEST VIRGINIA,CASES,1959-11-28 00:00:00,1960-06-04 00:00:00,19,49.2,0.5219350930142714
365,POLIOMYELITIS,WEST VIRGINIA,CASES,1961-04-08 00:00:00,1962-05-05 00:00:00,48,81.5,0.38250007492273574
366,INFLUENZA,MS,HOSPITALIZATIONS,2021-03-27 00:00:00,2021-08-28 00:00:00,14,174.0,0.9277902462594633
367,INFLUENZA,MS,HOSPITALIZATIONS,2021-07-03 00:00:00,2021-11-06 00:00:00,10,107.0,0.8186964434150547
368,INFLUENZA,MS,HOSPITALIZATIONS,2021-09-11 00:00:00,2022-03-12 00:00:00,18,467.0,0.8289030067777479
369,INFLUENZA,MS,HOSPITALIZATIONS,2022-01-15 00:00:00,2022-09-10 00:00:00,26,794.0,0.9976905705512642
370,INFLUENZA,MS,HOSPITALIZATIONS,2022-07-16 00:00:00,2023-07-29 00:00:00,46,3195.0,0.9473113260489665
371,INFLUENZA,MS,HOSPITALIZATIONS,2023-06-03 00:00:00,2023-11-04 00:00:00,14,473.0,0.9942854629567635
372,INFLUENZA,MS,HOSPITALIZATIONS,2023-09-09 00:00:00,2024-08-10 00:00:00,40,2819.0,0.9523293730200812
373,INFLUENZA,MS,HOSPITALIZATIONS,2024-06-15 00:00:00,2024-11-02 00:00:00,12,203.0,0.9789703710742749
374,INFLUENZA,MS,HOSPITALIZATIONS,2024-09-07 00:00:00,2025-05-31 00:00:00,30,3934.0,0.8958198478680943
375,ILI,UTAH,PERCENT_UNWEIGHTED,2013-08-17 00:00:00,2014-08-09 00:00:00,43,90.449228,0.9631650111883249
376,ILI,UTAH,PERCENT_UNWEIGHTED,2016-07-16 00:00:00,2017-09-02 00:00:00,51,58.178239,0.9832126410177169
377,ILI,UTAH,PERCENT_UNWEIGHTED,2017-07-08 00:00:00,2017-11-11 00:00:00,10,5.030889,0.9208762166321626
378,ILI,UTAH,PERCENT_UNWEIGHTED,2017-09-16 00:00:00,2018-08-25 00:00:00,41,44.3896791,0.9926670001633587
379,ILI,UTAH,PERCENT_UNWEIGHTED,2020-08-01 00:00:00,2021-05-08 00:00:00,32,37.419743,0.9456735806890947
380,ILI,UTAH,PERCENT_UNWEIGHTED,2021-03-13 00:00:00,2022-03-19 00:00:00,45,109.405358,0.9138763518021675
381,ILI,UTAH,PERCENT_UNWEIGHTED,2022-01-22 00:00:00,2022-08-20 00:00:00,22,65.27127,0.8925835357663413
382,ILI,UTAH,PERCENT_UNWEIGHTED,2024-07-06 00:00:00,2025-05-31 00:00:00,39,81.604694,0.9364452969477315
383,COVID-19,SINGAPORE,CASES,2020-10-17 00:00:00,2021-04-10 00:00:00,17,2767.0,0.935266429882395
384,COVID-19,SINGAPORE,CASES,2021-02-13 00:00:00,2021-07-03 00:00:00,12,2931.0,0.9963737177488018
385,COVID-19,SINGAPORE,CASES,2021-05-08 00:00:00,2022-01-15 00:00:00,28,229807.0,0.8277529776087212
386,COVID-19,SINGAPORE,CASES,2021-11-20 00:00:00,2022-06-11 00:00:00,21,1103273.0,0.7148978355031874
387,COVID-19,SINGAPORE,CASES,2022-04-16 00:00:00,2022-10-15 00:00:00,18,870456.0,0.774365692738628
388,COVID-19,SINGAPORE,CASES,2022-08-20 00:00:00,2023-03-11 00:00:00,21,444248.0,0.7687048636566692
389,COVID-19,SINGAPORE,CASES,2023-01-14 00:00:00,2023-12-02 00:00:00,38,195812.0,0.3922578055165958
390,SCARLET FEVER,CONNECTICUT,CASES,1928-02-11 00:00:00,1928-09-29 00:00:00,25,1738.0,0.9470901068623232
391,SCARLET FEVER,CONNECTICUT,CASES,1929-08-03 00:00:00,1930-09-20 00:00:00,51,3287.0,0.9797600882638655
392,SCARLET FEVER,CONNECTICUT,CASES,1930-07-26 00:00:00,1931-03-28 00:00:00,27,1354.0,0.9264540082719466
393,SCARLET FEVER,CONNECTICUT,CASES,1931-01-31 00:00:00,1931-10-10 00:00:00,28,1242.0,0.9416050697259697
394,SCARLET FEVER,CONNECTICUT,CASES,1931-08-15 00:00:00,1932-05-14 00:00:00,31,2535.0,0.9754240459206619
395,SCARLET FEVER,CONNECTICUT,CASES,1932-03-19 00:00:00,1932-09-24 00:00:00,19,1673.0,0.88379036508808
396,SCARLET FEVER,CONNECTICUT,CASES,1933-07-29 00:00:00,1934-03-10 00:00:00,24,1411.0,0.9334044665328209
397,SCARLET FEVER,CONNECTICUT,CASES,1934-01-13 00:00:00,1934-09-22 00:00:00,28,1532.0,0.9679019503923961
398,SCARLET FEVER,CONNECTICUT,CASES,1940-08-03 00:00:00,1941-09-13 00:00:00,50,1822.0,0.9765166445573669
399,SCARLET FEVER,CONNECTICUT,CASES,1941-07-19 00:00:00,1942-09-05 00:00:00,51,1253.0,0.9848411836381107
400,SCARLET FEVER,CONNECTICUT,CASES,1944-08-05 00:00:00,1945-09-22 00:00:00,51,2401.5,0.9885552461481494
401,SCARLET FEVER,CONNECTICUT,CASES,1946-07-27 00:00:00,1947-04-12 00:00:00,29,976.5,0.9842722860119922
402,SCARLET FEVER,CONNECTICUT,CASES,1947-02-15 00:00:00,1947-09-27 00:00:00,24,809.0,0.9630944930916894
403,SCARLET FEVER,CONNECTICUT,CASES,1948-08-07 00:00:00,1949-09-24 00:00:00,51,1280.5,0.9943818288602024
404,SCARLET FEVER,CONNECTICUT,CASES,1965-01-02 00:00:00,1965-10-09 00:00:00,32,21630.44729136164,0.9343837093054187
405,INFLUENZA,MA,HOSPITALIZATIONS,2020-10-24 00:00:00,2021-03-13 00:00:00,12,57.0,0.9303010398761724
406,INFLUENZA,MA,HOSPITALIZATIONS,2021-01-16 00:00:00,2021-08-21 00:00:00,23,40.0,0.7607295198445215
407,INFLUENZA,MA,HOSPITALIZATIONS,2021-06-26 00:00:00,2021-10-23 00:00:00,9,2.0,0.3359401649997233
408,INFLUENZA,MA,HOSPITALIZATIONS,2021-08-28 00:00:00,2022-03-19 00:00:00,21,502.0,0.797100930840725
409,INFLUENZA,MA,HOSPITALIZATIONS,2022-01-22 00:00:00,2022-09-24 00:00:00,27,1761.0,0.9577991836786316
410,INFLUENZA,MA,HOSPITALIZATIONS,2022-07-30 00:00:00,2023-08-19 00:00:00,47,4955.0,0.8652340978974793
411,INFLUENZA,MA,HOSPITALIZATIONS,2024-08-03 00:00:00,2025-05-31 00:00:00,35,12407.0,0.5021797137419182
412,COVID-19,MOLDOVA,CASES,2020-12-26 00:00:00,2021-07-24 00:00:00,22,124003.0,0.8645718512171383
413,COVID-19,MOLDOVA,CASES,2021-05-29 00:00:00,2022-01-08 00:00:00,24,125300.0,0.6776531605266012
414,COVID-19,MOLDOVA,CASES,2021-11-13 00:00:00,2022-06-25 00:00:00,24,174224.0,0.5874766352480651
415,COVID-19,MOLDOVA,CASES,2022-04-30 00:00:00,2023-01-14 00:00:00,29,80230.0,0.8669744751202683
416,WHOOPING COUGH [PERTUSSIS],UPSTATE NEW YORK,CASES,1974-03-23 00:00:00,1974-07-13 00:00:00,8,27.0,0.7376859800003025
417,WHOOPING COUGH [PERTUSSIS],UPSTATE NEW YORK,CASES,1974-05-18 00:00:00,1974-11-23 00:00:00,19,68.5,0.9235733916231297
418,WHOOPING COUGH [PERTUSSIS],UPSTATE NEW YORK,CASES,1974-09-28 00:00:00,1975-05-31 00:00:00,27,79.5,0.8791161291233099
419,WHOOPING COUGH [PERTUSSIS],UPSTATE NEW YORK,CASES,1975-04-05 00:00:00,1975-09-20 00:00:00,16,42.5,0.8118440447484119
420,WHOOPING COUGH [PERTUSSIS],UPSTATE NEW YORK,CASES,1975-07-26 00:00:00,1976-02-28 00:00:00,23,85.5,0.8796130103697112
421,WHOOPING COUGH [PERTUSSIS],UPSTATE NEW YORK,CASES,1976-01-03 00:00:00,1976-05-08 00:00:00,10,39.0,0.7954955150054221
