outbreak_id,sub_oid,disease,location,event,start_date,end_date,duration,total,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,entropy
55,20,SCARLET FEVER,OKLAHOMA,CASES,1945-01-20 00:00:00,1945-09-15 00:00:00,26,615.0,31.0,22.0,18.0,16.0,35.0,35.0,27.0,25.0,47.0,16.0,24.0,14.0,9.0,58.0,12.0,24.0,26.0,13.0,20.0,13.0,23.0,4.0,9.0,18.0,0.0,7.0,9.0,14.0,4.0,5.0,7.0,5.0,4.0,11.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.782894751021889
56,21,SCARLET FEVER,OKLAHOMA,CASES,1945-07-21 00:00:00,1946-08-10 00:00:00,47,796.0,9.0,14.0,4.0,5.0,7.0,5.0,4.0,11.0,10.0,8.0,4.0,17.0,20.0,15.0,25.0,28.0,11.0,18.0,21.0,13.0,22.0,18.0,63.0,16.0,46.0,40.0,25.0,15.0,28.0,24.0,17.0,21.0,17.0,24.0,17.0,18.0,8.0,14.0,16.0,16.0,5.0,8.0,10.0,9.0,1.0,10.0,5.0,3.0,3.0,5.0,1.0,2.0,3.0,8.0,3.0,6.0,,,,,5.4053046720456
57,22,SCARLET FEVER,OKLAHOMA,CASES,1946-08-03 00:00:00,1947-02-08 00:00:00,19,164.5,3.0,6.0,4.0,3.0,2.0,4.0,2.0,8.0,3.0,6.0,2.0,6.0,4.0,9.0,10.0,9.0,12.0,6.0,6.0,11.0,1.0,9.0,7.5,6.0,1.0,13.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.573112487466345
58,23,SCARLET FEVER,OKLAHOMA,CASES,1946-12-14 00:00:00,1947-07-12 00:00:00,22,201.0,11.0,1.0,9.0,7.5,6.0,1.0,13.0,4.0,7.0,10.0,10.0,6.0,6.0,21.0,14.0,14.0,2.0,7.0,9.0,9.0,4.0,2.0,4.0,3.0,1.0,3.0,2.0,3.0,3.5,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.609982124531943
59,24,SCARLET FEVER,OKLAHOMA,CASES,1947-05-17 00:00:00,1947-09-20 00:00:00,10,59.5,4.0,3.0,1.0,3.0,2.0,3.0,3.5,4.0,4.0,2.0,8.0,3.0,1.0,3.0,1.0,0.0,3.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9792802386197725
60,25,SCARLET FEVER,OKLAHOMA,CASES,1947-07-26 00:00:00,1948-08-14 00:00:00,47,502.5,8.0,3.0,1.0,3.0,1.0,0.0,3.0,6.0,5.0,2.0,3.0,4.0,17.0,9.0,7.0,10.0,5.0,10.0,14.0,11.0,12.0,20.0,12.0,15.0,14.0,42.0,22.0,13.0,14.0,17.0,8.0,11.0,15.0,11.0,17.0,17.0,5.0,7.0,9.0,11.0,9.0,8.0,9.0,7.0,4.0,6.0,5.0,7.0,2.0,1.0,7.0,5.5,4.0,11.0,1.0,2.0,,,,,5.428068616948652
61,26,SCARLET FEVER,OKLAHOMA,CASES,1948-07-24 00:00:00,1949-02-19 00:00:00,22,401.0,4.0,11.0,1.0,2.0,5.0,5.0,2.0,1.0,6.0,12.0,5.0,11.0,8.0,4.0,11.0,24.0,27.0,25.0,13.0,22.0,22.0,19.0,19.0,18.0,17.0,6.0,14.0,22.0,13.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6180987013484724
62,27,SCARLET FEVER,OKLAHOMA,CASES,1948-12-25 00:00:00,1949-09-24 00:00:00,31,315.5,19.0,18.0,17.0,6.0,14.0,22.0,13.0,26.0,26.0,15.0,9.0,6.0,8.0,17.0,20.0,8.0,5.0,5.0,6.0,4.0,3.0,2.0,2.0,9.0,1.0,1.0,5.0,2.0,5.0,6.0,1.0,1.0,1.5,2.0,2.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,4.727336109054816
63,28,SCARLET FEVER,OKLAHOMA,CASES,1949-07-30 00:00:00,1950-08-26 00:00:00,48,471.5,1.0,1.5,2.0,2.0,3.0,1.0,1.0,2.0,1.0,6.0,5.0,3.0,6.0,9.0,7.0,13.0,8.0,14.0,10.0,24.0,4.0,5.0,14.0,11.0,8.0,19.0,8.0,17.0,17.0,27.0,18.0,7.0,17.0,21.0,19.0,14.0,15.0,11.0,10.0,12.0,5.0,5.0,9.0,4.0,6.0,5.0,5.0,12.0,3.0,1.0,2.0,4.0,1.0,7.0,3.0,4.0,2.0,,,,5.409426509085222
64,29,SCARLET FEVER,OKLAHOMA,CASES,1965-06-12 00:00:00,1965-10-09 00:00:00,9,214.0,2.0,5.0,9.0,13.0,1.0,1.0,21.0,23.0,21.0,20.0,12.0,30.0,4.0,1.0,24.0,2.0,5.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6596161885814293
65,30,SCARLET FEVER,OKLAHOMA,CASES,1965-08-14 00:00:00,1966-02-05 00:00:00,17,526.0,20.0,12.0,30.0,4.0,1.0,24.0,2.0,5.0,20.0,51.0,16.0,29.0,1.0,21.0,40.0,15.0,43.0,21.0,12.0,43.0,10.0,13.733333333333334,17.46666666666667,21.2,24.933333333333334,28.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.362782305102015
66,31,SCARLET FEVER,OKLAHOMA,CASES,1965-12-11 00:00:00,1967-01-28 00:00:00,51,3390.0,21.0,12.0,43.0,10.0,13.733333333333334,17.46666666666667,21.2,24.933333333333334,28.666666666666668,32.4,36.13333333333333,39.86666666666667,43.6,47.333333333333336,51.06666666666667,54.8,58.53333333333333,62.266666666666666,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,5.8237548430190555
67,0,POLIOMYELITIS,INDIANA,CASES,1928-03-31 00:00:00,1928-09-08 00:00:00,15,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2516291673878226
68,1,POLIOMYELITIS,INDIANA,CASES,1928-07-14 00:00:00,1929-02-16 00:00:00,23,20.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9464393446710155
70,3,POLIOMYELITIS,INDIANA,CASES,1929-04-13 00:00:00,1930-04-12 00:00:00,44,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.106890595608519
71,4,POLIOMYELITIS,INDIANA,CASES,1930-02-15 00:00:00,1931-03-14 00:00:00,48,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,5.0,0.0,2.0,2.0,4.0,3.0,4.0,7.0,13.0,13.0,6.0,17.0,14.0,16.0,8.0,13.0,4.0,8.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4.2889179739231755
72,5,POLIOMYELITIS,INDIANA,CASES,1931-01-17 00:00:00,1931-06-20 00:00:00,14,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4040097573248604
73,6,POLIOMYELITIS,INDIANA,CASES,1931-04-25 00:00:00,1932-01-09 00:00:00,29,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,6.0,5.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,4.074170633964245
74,7,POLIOMYELITIS,INDIANA,CASES,1931-11-14 00:00:00,1932-04-23 00:00:00,15,15.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.106890595608519
75,8,POLIOMYELITIS,INDIANA,CASES,1932-02-27 00:00:00,1932-06-25 00:00:00,9,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
76,9,POLIOMYELITIS,INDIANA,CASES,1932-04-30 00:00:00,1932-09-17 00:00:00,12,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.584962500721156
77,10,POLIOMYELITIS,INDIANA,CASES,1932-07-23 00:00:00,1933-02-04 00:00:00,20,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.272905595320056
78,11,POLIOMYELITIS,INDIANA,CASES,1932-12-10 00:00:00,1933-04-22 00:00:00,11,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.521640636343318
79,12,POLIOMYELITIS,INDIANA,CASES,1933-02-25 00:00:00,1933-08-05 00:00:00,15,15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.589898095464288
80,13,POLIOMYELITIS,INDIANA,CASES,1933-06-10 00:00:00,1934-03-31 00:00:00,34,34.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,4.381580488309163
81,14,POLIOMYELITIS,INDIANA,CASES,1934-02-03 00:00:00,1934-06-02 00:00:00,9,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
82,15,POLIOMYELITIS,INDIANA,CASES,1934-04-07 00:00:00,1934-12-29 00:00:00,30,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,14.0,2.0,3.0,7.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,6.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,4.082518689416173
83,16,POLIOMYELITIS,INDIANA,CASES,1934-11-03 00:00:00,1935-04-06 00:00:00,14,17.0,1.0,2.0,1.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.586887840995814
85,18,POLIOMYELITIS,INDIANA,CASES,1935-04-06 00:00:00,1936-04-11 00:00:00,45,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,4.323934896284056
86,19,POLIOMYELITIS,INDIANA,CASES,1936-02-15 00:00:00,1936-07-11 00:00:00,13,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5
87,20,POLIOMYELITIS,INDIANA,CASES,1936-05-16 00:00:00,1937-02-13 00:00:00,31,51.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,7.0,3.0,10.0,3.0,2.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.8558527358127863
88,21,POLIOMYELITIS,INDIANA,CASES,1936-12-19 00:00:00,1937-05-08 00:00:00,12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2516291673878226
89,22,POLIOMYELITIS,INDIANA,CASES,1937-03-13 00:00:00,1938-02-12 00:00:00,40,144.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,7.0,15.0,7.0,8.0,12.0,7.0,11.0,18.0,10.0,10.0,8.0,4.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,4.1360138241029105
90,23,POLIOMYELITIS,INDIANA,CASES,1937-12-18 00:00:00,1938-05-14 00:00:00,13,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2516291673878226
91,24,POLIOMYELITIS,INDIANA,CASES,1938-03-19 00:00:00,1938-07-09 00:00:00,8,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5
92,25,POLIOMYELITIS,INDIANA,CASES,1938-05-14 00:00:00,1938-09-17 00:00:00,10,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.251629167387823
93,26,POLIOMYELITIS,INDIANA,CASES,1938-07-23 00:00:00,1939-01-14 00:00:00,17,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
94,27,POLIOMYELITIS,INDIANA,CASES,1938-11-19 00:00:00,1939-06-03 00:00:00,20,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2516291673878226
95,28,POLIOMYELITIS,INDIANA,CASES,1940-04-06 00:00:00,1941-04-12 00:00:00,45,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,13.0,15.0,41.0,58.0,79.0,68.0,81.0,58.0,49.0,36.0,23.0,31.0,21.0,16.0,11.0,24.0,9.0,10.0,9.0,5.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4.109884841429999
96,29,POLIOMYELITIS,INDIANA,CASES,1941-02-15 00:00:00,1942-02-07 00:00:00,43,122.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,5.0,12.0,9.5,7.0,6.0,4.0,7.0,15.0,10.0,1.0,2.0,1.0,5.0,2.0,0.0,6.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,,,,,,,,,4.272485150313043
97,30,POLIOMYELITIS,INDIANA,CASES,1941-12-13 00:00:00,1942-06-27 00:00:00,20,16.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7272170014624826
98,31,POLIOMYELITIS,INDIANA,CASES,1942-05-02 00:00:00,1943-04-03 00:00:00,40,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.5,2.0,2.0,7.0,5.0,6.0,7.0,11.0,4.0,3.0,3.0,1.0,2.5,4.0,4.0,2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,4.47893609220114
99,32,POLIOMYELITIS,INDIANA,CASES,1943-02-06 00:00:00,1943-06-12 00:00:00,10,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.404678473063571
100,33,POLIOMYELITIS,INDIANA,CASES,1943-04-17 00:00:00,1944-01-15 00:00:00,31,106.5,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.3333333333333333,2.0,1.0,3.0,1.0,19.0,3.0,16.0,13.0,10.0,7.0,10.0,1.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,,,,,,,,,,,,,,,,,,,,,3.777871642073178
101,34,POLIOMYELITIS,INDIANA,CASES,1943-11-20 00:00:00,1944-06-03 00:00:00,20,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1144093452479407
102,35,POLIOMYELITIS,INDIANA,CASES,1944-04-08 00:00:00,1945-04-07 00:00:00,44,332.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,13.0,10.0,20.0,36.0,33.0,23.0,16.0,27.0,23.0,24.0,20.0,16.0,12.0,11.0,7.0,8.0,5.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,4.25864391214073
103,36,POLIOMYELITIS,INDIANA,CASES,1945-03-17 00:00:00,1946-03-09 00:00:00,43,197.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.5,2.0,5.0,12.0,16.0,10.0,22.0,28.0,8.0,11.0,8.0,9.0,3.0,19.0,5.0,8.0,2.0,2.0,1.8,1.6,1.4,1.2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,4.35446859361859
104,37,POLIOMYELITIS,INDIANA,CASES,1946-01-12 00:00:00,1946-05-25 00:00:00,11,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2516291673878226
105,38,POLIOMYELITIS,INDIANA,CASES,1946-03-30 00:00:00,1947-05-03 00:00:00,49,448.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,11.0,11.0,21.0,18.0,22.5,27.0,47.0,29.0,22.0,27.0,24.0,23.0,29.0,21.0,13.0,20.0,6.0,14.0,12.0,9.0,6.0,1.0,0.0,3.5,7.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.579668525019953
106,39,POLIOMYELITIS,INDIANA,CASES,1947-03-08 00:00:00,1948-03-27 00:00:00,47,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,8.0,2.0,5.0,4.0,7.0,28.0,33.0,17.0,18.0,7.0,15.0,6.0,14.0,1.0,3.0,6.0,8.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,,,,,4.3860927101995735
107,40,POLIOMYELITIS,INDIANA,CASES,1948-01-31 00:00:00,1949-03-19 00:00:00,51,442.5,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,5.0,0.0,4.0,2.0,0.0,1.0,2.0,1.5,1.0,7.0,2.0,3.0,8.0,11.0,19.0,23.0,16.0,17.0,19.0,69.0,33.0,42.0,25.0,20.0,12.0,12.0,8.0,18.0,9.0,5.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,2.333333333333333,1.6666666666666667,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.715614322572783
108,41,POLIOMYELITIS,INDIANA,CASES,1949-01-22 00:00:00,1949-06-04 00:00:00,11,31.166666666666668,1.6666666666666667,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.252657528962456
109,42,POLIOMYELITIS,INDIANA,CASES,1949-04-09 00:00:00,1950-05-27 00:00:00,51,1174.0,2.0,2.0,2.0,2.0,1.5,1.0,1.0,1.0,1.0,4.0,3.0,2.0,7.0,24.0,52.0,84.0,83.0,96.0,126.0,70.0,58.0,61.0,68.0,68.0,35.0,36.0,62.0,43.0,22.0,29.0,16.0,24.0,13.0,12.0,12.0,11.0,1.0,2.5,4.0,5.0,2.0,3.0,1.0,1.3333333333333333,1.6666666666666663,2.0,1.5,1.0,1.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.595709635407634
110,43,POLIOMYELITIS,INDIANA,CASES,1950-04-01 00:00:00,1951-04-07 00:00:00,45,619.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,1.6666666666666663,2.0,3.0,3.0,4.0,5.0,10.0,5.0,14.0,22.0,29.0,23.0,18.0,26.0,33.0,42.0,46.0,41.0,54.0,35.0,27.0,29.0,31.0,31.0,13.0,10.0,8.0,8.0,2.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,4.786611555898066
111,44,POLIOMYELITIS,INDIANA,CASES,1951-02-10 00:00:00,1951-06-09 00:00:00,9,34.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.155555072688843
112,45,POLIOMYELITIS,INDIANA,CASES,1951-04-14 00:00:00,1952-05-10 00:00:00,48,404.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.5,2.0,4.0,3.5,3.0,8.0,8.0,6.0,10.0,16.0,29.0,27.0,18.0,22.0,25.0,31.0,34.0,17.0,12.0,14.0,17.0,4.0,10.0,11.0,9.0,1.0,6.0,4.75,3.5,2.25,1.0,1.5,2.0,3.5,5.0,1.0,2.0,1.6666666666666667,1.3333333333333337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,4.984827752278057
113,46,POLIOMYELITIS,INDIANA,CASES,1952-03-15 00:00:00,1953-03-07 00:00:00,43,1461.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.5,4.0,6.0,9.0,2.0,5.0,19.0,34.0,41.0,40.0,77.0,79.0,82.0,112.0,107.0,152.0,110.0,108.0,155.0,90.0,55.0,31.0,43.0,21.0,17.0,8.0,7.0,7.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,,,,,,,,,4.356072287486598
114,47,POLIOMYELITIS,INDIANA,CASES,1954-02-13 00:00:00,1955-03-12 00:00:00,48,889.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.5,1.0,1.25,1.5,1.75,2.0,1.0,2.0,3.5,5.0,2.0,1.0,8.0,9.0,7.0,11.0,19.0,30.0,39.0,49.0,47.0,51.0,35.0,47.0,75.0,64.0,42.0,46.0,35.0,60.0,32.0,28.0,49.0,26.0,4.0,7.0,11.0,4.0,3.0,1.0,1.5,2.0,1.6666666666666667,1.3333333333333337,1.0,1.0,2.0,3.0,2.333333333333333,1.6666666666666667,,,,4.741582261996721
